text,word,lime_score,predicted_label,true_label,is_correct
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,t,0.047447237849079206,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,downgraded,-0.41371295706728023,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Berenberg,0.19454282079554971,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,but,0.16111594652868663,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,called,0.12169400920572972,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,TechnipFMC,-0.1171757658267353,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Top,-0.10791018251494786,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,XKcPDilIuU,-0.08881858988531237,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Pick,0.04641217366921121,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,https,0.03224700015390706,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,t,-0.024042086936100358,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,cuts,-0.23533978786432036,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,Bank,-0.17099190877997061,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,Hold,0.09526500914135154,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,7Fv1ZiFZBS,-0.08696091694776302,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,https,-0.078733613297112,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,to,0.06497530764884912,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,Deutsche,-0.04642032804582407,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,co,0.022308227620325242,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,t,0.017456425766510943,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,GM,0.0144855764593847,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,Davidson,0.024938497189090303,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,warns,-0.01727701018434736,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,s,-0.014025604241626318,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,Harley,-0.013556161846862461,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,LurHBEadeU,-0.009163656789792063,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,on,-0.007545695776956756,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,https,0.003558090224849541,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,Moody,-0.0026426238970037427,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,co,0.0018540831730959207,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,HOG,-0.0014985132557951398,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,cuts,-0.26075018206914097,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,Sell,0.11269567169206135,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,https,-0.10031192094712388,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,Compass,-0.08460263194387169,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,Point,-0.0840421406218753,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,KRG,-0.07106596017120588,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,MCyfTsXc2N,-0.06862400807465963,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,to,0.053402394206015315,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,co,0.039878976282135166,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,t,0.0023724415169499675,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,goes,-0.2042871591122935,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,short,-0.17486730972480613,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,8yrbwAjLKG,-0.09656662276518306,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Coffee,0.07618932962375223,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Luckin,0.06423806634817227,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,LK,-0.026856847554768245,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,https,0.023202636283906137,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Waters,-0.022864926009391558,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,t,0.02206498152402386,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Muddy,0.021728371627993213,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,cuts,-0.49409764534180234,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,Oppenheimer,0.21690937623973705,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,Perform,-0.15140120344642957,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,to,-0.07562561565508104,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,MDCO,-0.06157616781142407,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,hits,-0.18269376003776047,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,the,0.14761052115256076,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,Piper,-0.11215802360103351,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,qlFxZuhkrt,-0.10434402612714302,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,Materialise,-0.09844203449550526,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,https,-0.08062279216160936,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,MTLS,-0.06512286163753549,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,co,-0.035505922353096665,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,sidelines,0.020303863608009468,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,t,0.0026778362551589264,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,out,-0.021702560347275964,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,PdPkgLk0FQ,-0.020054353218423825,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,NFLX,0.017434671892494192,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,Netflix,0.015148500250445606,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,https,-0.013154697728122373,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,t,0.012183183637199077,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,New,-0.007087776926780268,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,bear,-0.005706591943402059,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,co,-0.005560900656634128,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,steps,0.0008302155200329535,neutral,negative,False
$ALTG: Dougherty & Company starts at Buy,starts,-0.01629049656735792,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,Dougherty,0.0036415187348229016,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,at,0.0026854013996644196,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,ALTG,0.0019213897136079153,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,Company,-0.0017897433098743244,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,Buy,0.0002601216622964662,neutral,positive,False
$BHE: Lake Street starts at Buy,starts,-0.030193281649092955,neutral,positive,False
$BHE: Lake Street starts at Buy,BHE,-0.0278724507145244,neutral,positive,False
$BHE: Lake Street starts at Buy,Buy,-0.026487465645990346,neutral,positive,False
$BHE: Lake Street starts at Buy,Street,0.023589534007042532,neutral,positive,False
$BHE: Lake Street starts at Buy,Lake,-0.008474965879558172,neutral,positive,False
$BHE: Lake Street starts at Buy,at,-0.003552360638098222,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,Buy,-0.008579377069852026,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,starts,-0.008529516297461721,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,https,-0.007498191097603548,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,MCyfTsXc2N,-0.006857097517552723,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,at,0.006831866316068051,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,t,0.003868879071297598,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,BTIG,-0.002082173112402462,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,Research,0.001972503809232783,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,co,0.0017822039895038309,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,FLXN,0.0011043684345175317,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",suspensions,-0.38115179170572666,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",funding,-0.15762163802603277,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",despite,0.15337675453116897,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",need,0.11735201100425804,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",pyARTEahWH,-0.10216481886955911,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",FNV,-0.09348531465074411,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",not,0.08879400678460748,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",says,-0.06415782798442567,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",analyst,-0.059306775445084316,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",more,-0.04823719982006381,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,resumes,-0.13609246965913185,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,Overweight,-0.11370492262861642,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,GBT,-0.11155131756849569,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,at,0.0741942028116839,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,Cantor,0.04469869683459292,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,Fitzgerald,-0.012358109848809884,neutral,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,doubling,0.14676310532280212,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,uNK2xzGQuq,0.13268179479805547,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,sees,0.10939011303431577,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,bull,0.09769921114887646,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,scenario,-0.08935005080124613,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,in,0.06666536469457883,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,case,0.056088384545730986,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,https,0.03975595529277941,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,GM,-0.03912438904209669,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,t,-0.026295076212714666,negative,positive,False
$GOOS: Barclays starts at Overweight,at,0.3193485396878504,neutral,positive,False
$GOOS: Barclays starts at Overweight,Overweight,-0.21498265279693882,neutral,positive,False
$GOOS: Barclays starts at Overweight,starts,-0.20372200333811044,neutral,positive,False
$GOOS: Barclays starts at Overweight,GOOS,-0.061991490227209595,neutral,positive,False
$GOOS: Barclays starts at Overweight,Barclays,-0.02123064636594931,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",profile,0.021664129833474616,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",margin,-0.019171951474370744,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",Swtzl0mjnF,-0.016113232080959106,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",co,0.010337499098566665,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",https,-0.009973728257950154,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",acceleration,-0.008530893553763953,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",New,-0.007716138449101185,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",t,0.007353226904038245,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",JD,-0.005597241037789892,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",praises,-0.0037420176348240573,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,KHC,0.009849655490503996,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,on,-0.009431860051918192,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,JPMorgan,-0.008458158961692774,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,Sp4I2ehAVw,-0.00794097033447815,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,constructive,-0.006815690437036664,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,https,-0.005088775040825799,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,t,0.0030864316624682558,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,Kraft,-0.0028327133872346226,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,co,0.0012766579673060372,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,Heinz,-0.0002632647499375107,neutral,positive,False
Arex Capital ramps up pressure on Zagg,up,0.46950342552067076,positive,neutral,False
Arex Capital ramps up pressure on Zagg,ramps,0.39059654647048103,positive,neutral,False
Arex Capital ramps up pressure on Zagg,Arex,-0.10349461195407882,positive,neutral,False
Arex Capital ramps up pressure on Zagg,Capital,0.05182344908813381,positive,neutral,False
Arex Capital ramps up pressure on Zagg,on,0.04918215687628783,positive,neutral,False
Arex Capital ramps up pressure on Zagg,pressure,0.02837967920179122,positive,neutral,False
Arex Capital ramps up pressure on Zagg,Zagg,0.011313593679024332,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Assigned,0.19241141875854573,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Baa2,0.15586088804826775,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Rating,0.09495763526491197,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,by,0.09081447330102722,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Group,0.05611640609527329,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,s,0.0474938051123382,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,t,-0.0419000546335119,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Aviation,0.03652489190970056,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,https,0.03246390891712607,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,co,0.018604461302321594,positive,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Downgrades,0.4952030501471368,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",2019,-0.1073209761242753,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Top,0.09068955361821215,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",For,0.04764474067948967,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",17,-0.040091382674114544,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",s,-0.03879961634794591,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",December,-0.030704401301438033,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Upgrades,0.027511155797388387,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Benzinga,0.003594019462047797,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Downgrades,0.5284668274323596,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",2019,-0.10719862666422521,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Top,0.08411590592176946,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",For,0.04567229586888889,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Upgrades,0.02569811998696778,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Benzinga,-0.0234011225002948,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",November,-0.022163913859456555,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",25,-0.010837221705195802,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",s,-0.00939530327130018,negative,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Boost,0.24001802938205713,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Growing,0.1732480188670517,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Adoption,0.13169626334819873,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Tensioner,0.11696595943269511,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,https,-0.09938262469485212,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,of,0.09765381498824886,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,to,0.09610536901242385,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Start,0.09521480052351872,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,xST0VP6IgS,0.09324112725221206,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,System,0.08798631706139413,positive,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",downgraded,0.5433149243957015,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",upgraded,-0.17953765901753807,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Update,0.11048760755118477,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",NVIDIA,-0.058083002633976095,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Netflix,0.03954167958937868,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Stock,0.025547978621019454,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Market,0.02255194957402517,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",shares,-0.011734841201211349,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Downgrades,0.5242786046720573,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Analyst,0.1126366483546675,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Valero,0.07141310577883225,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",and,-0.0663372849165635,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",AbbVie,0.06556053685863271,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Peloton,0.06276372053404311,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",GoPro,0.061229616872514055,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Top,0.057365762810059104,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",More,-0.05103447693398593,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Upgrades,-0.03436008312626043,negative,neutral,False
