text,word,shap_value,predicted_label,true_label,is_correct
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,Partners ,0.014457371085882187,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,puts ,-0.06229216419160366,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,a ,0.03717808239161968,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,number ,0.03369195759296417,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,on ,0.00452769547700882,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,Victoria',0.009509224444627762,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,s ,0.0185672827064991,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,Secret ,-0.007374066859483719,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,https://,-0.007073346525430679,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,t.,0.0014521703124046326,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,co/,0.014540061354637146,neutral,neutral,True
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,VSzHLqLBgE,0.017894484102725983,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,$,-0.11076866509392858,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,WING - ,-0.060571127105504274,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,Baird ,0.015611339826136827,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,returns ,-0.19403873523697257,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,to ,0.017993913497775793,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,Wingstop ,0.10458869626745582,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,bull ,-0.04812383418902755,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,camp ,0.03721679421141744,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,https://,0.1508025974035263,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,t.,0.04896058142185211,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,co/,-0.008750297129154205,neutral,neutral,True
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,KfPaweOVgo,0.04538650065660477,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,Analysts ,-0.142535001039505,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,React ,-0.1331130415201187,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,To ,0.08172927051782608,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,FCC ,0.04494152218103409,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,Decision ,0.020009739324450493,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,On ,-0.11754546873271465,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,Intelsat ,-0.026124898344278336,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,C-,-0.011397432535886765,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,Band ,0.0037702657282352448,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,Spectrum ,0.012409675866365433,neutral,neutral,True
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,Auction,0.042239509522914886,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,BRP ,0.003634680062532425,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,Group ,0.026602160185575485,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,started ,-0.041440654546022415,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,at ,-0.0020535551011562347,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,hold ,0.00763312354683876,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,with $,-0.0483069084584713,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,18 ,0.0295012965798378,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,stock ,0.05110132694244385,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,price ,-0.0003312230110168457,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,target ,-0.004463404417037964,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,at ,0.0044095441699028015,neutral,neutral,True
BRP Group started at hold with $18 stock price target at Jefferies,Jefferies,0.027323581278324127,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",BTIG ,0.10353550687432289,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",resumes ,-0.1253361590206623,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",coverage ,-0.007607646286487579,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",on ,0.11938702315092087,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",range ,-0.06629708409309387,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",of ,0.004410803318023682,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",healthcare ,-0.02689962647855282,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie","stocks, ",0.04245925508439541,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",neutral ,-0.025470290333032608,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",on ,0.0035347528755664825,neutral,neutral,True
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",AbbVie,0.02338123321533203,neutral,neutral,True
Bull camp empty on Sally Beauty,Bull ,-0.013884007930755615,neutral,neutral,True
Bull camp empty on Sally Beauty,camp ,0.03714685142040253,neutral,neutral,True
Bull camp empty on Sally Beauty,empty ,-0.23847297951579094,neutral,neutral,True
Bull camp empty on Sally Beauty,on ,0.06733023747801781,neutral,neutral,True
Bull camp empty on Sally Beauty,Sally ,-0.05906769633293152,neutral,neutral,True
Bull camp empty on Sally Beauty,Beauty,0.07408395409584045,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,CA$,-0.006966903805732727,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,10.,0.028465889394283295,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,60 - ,0.06289866007864475,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,That',-0.0746022928506136,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,s ,0.02853876631706953,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,What ,0.153989901766181,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Analysts ,-0.07054276159033179,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Think ,-0.11247190786525607,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Vecima ,0.0665675587952137,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Networks ,0.01907438039779663,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Inc. ,0.06667951308190823,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Is ,-0.13667372800409794,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Worth ,-0.12352201342582703,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,After ,-0.05681177228689194,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,These ,0.08788629621267319,neutral,neutral,True
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,Results,-0.04777227342128754,neutral,neutral,True
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,$,-0.06162696331739426,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,ESS: ,0.007429525256156921,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,BTIG ,0.10540278255939484,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,Research ,0.008301027119159698,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,cuts ,-0.46243134746327996,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,to ,-0.0710212136618793,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,Neutral ,-0.016196483746170998,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,https://,0.09123545140028,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,t.,0.046231732703745365,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,co/,-0.0021642791107296944,neutral,negative,False
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,MCyfTsXc2N,0.026556815952062607,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,$,-0.05521153542213142,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,FTI - ,-0.0033468317706137896,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,TechnipFMC ,-0.00965532404370606,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,downgraded ,-0.49393129418604076,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,at ,-0.00044739339500665665,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Berenberg ,0.10230208560824394,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,but ,0.14831626322120428,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,called ,0.09473577584140003,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Top ,-0.09767642035149038,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Pick ,-0.06354411505162716,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,at ,0.03646784368902445,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Deutsche ,0.05490464810281992,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,Bank ,-0.02359734708443284,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,https://,0.08243434294126928,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,t.,0.051249398617073894,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,co/,-0.03649801015853882,neutral,negative,False
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,XKcPDilIuU,0.039841449819505215,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,$,-0.017535097897052765,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,GM: ,-0.018549539148807526,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,Deutsche ,-0.0022988170385360718,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,Bank ,-0.03386503458023071,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,cuts ,-0.4839315281715244,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,to ,0.06867976277135313,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,Hold ,0.1559975491836667,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,https://,0.0976192494854331,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,t.,0.012945286929607391,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,co/,0.006478443741798401,neutral,negative,False
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,7Fv1ZiFZBS,0.022360868752002716,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,$,-0.02481667115353048,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,HOG - ,-0.006909408373758197,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,Moody',-0.04299246543087065,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,s ,0.047951571410521865,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,warns ,-0.28868441726081073,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,on ,-0.07447345624677837,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,Harley-,-0.047601670725271106,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,Davidson ,0.012840165989473462,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,https://,0.38938358100131154,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,t.,-0.03102455986663699,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,co/,0.03467020997777581,neutral,negative,False
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,LurHBEadeU,0.08592244097962976,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,$,-0.043870773166418076,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,KRG: ,-0.08997170254588127,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,Compass ,-0.0446908064186573,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,Point ,-0.06006746366620064,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,cuts ,-0.5056545652914792,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,to ,0.0071751761715859175,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,Sell ,0.16101878671906888,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,https://,0.08767812210135162,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,t.,0.03919088188558817,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,co/,0.03769062180072069,neutral,negative,False
$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,MCyfTsXc2N,0.014104770496487617,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,$,-0.14981067134067416,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,LK - ,0.03992427187040448,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Muddy ,-0.04234600067138672,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Waters ,-0.00949528906494379,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,goes ,-0.16613362962380052,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,short ,-0.22909788275137544,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Luckin ,0.1590148345567286,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,Coffee ,0.03789522359147668,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,https://,0.17522422596812248,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,t.,0.04112304374575615,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,co/,0.022858470678329468,neutral,negative,False
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,8yrbwAjLKG,0.03646772354841232,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,$,-0.05419401824474335,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,MDCO: ,-0.01303660124540329,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,Oppenheimer ,0.16183911310508847,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,cuts ,-0.6135698487050831,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,to ,-0.024254638701677322,neutral,negative,False
$MDCO: Oppenheimer cuts to Perform,Perform,0.09643826261162758,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,$,-0.03697266988456249,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,MTLS - ,-0.02463302481919527,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,Piper ,-0.04879031842574477,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,hits ,-0.4861933155916631,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,the ,0.18609005631878972,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,Materialise ,-0.0982205094769597,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,sidelines ,0.03413766669109464,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,https://,0.1719256779178977,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,t.,0.0032573037315160036,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,co/,-0.0024410400073975325,neutral,negative,False
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,qlFxZuhkrt,-0.011078131850808859,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,$,-0.020335912704467773,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,NFLX - ,0.033881425857543945,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,New ,-0.012881480157375336,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,Netflix ,0.03147350996732712,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,bear ,0.03072352334856987,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,steps ,-0.05038124695420265,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,out ,-0.0413089394569397,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,https://,0.06278824061155319,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,t.,0.012078937143087387,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,co/,0.01045529916882515,neutral,negative,False
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,PdPkgLk0FQ,-0.0022892504930496216,neutral,negative,False
$ALTG: Dougherty & Company starts at Buy,$,-0.015177808701992035,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,ALTG: ,0.023350439965724945,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,Dougherty & ,0.02435421198606491,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,Company ,0.004550077021121979,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,starts ,-0.013197571039199829,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,at ,0.03139251470565796,neutral,positive,False
$ALTG: Dougherty & Company starts at Buy,Buy,0.016690194606781006,neutral,positive,False
$BHE: Lake Street starts at Buy,$,-0.01758958399295807,neutral,positive,False
$BHE: Lake Street starts at Buy,BHE: ,0.023862004280090332,neutral,positive,False
$BHE: Lake Street starts at Buy,Lake ,0.0028352439403533936,neutral,positive,False
$BHE: Lake Street starts at Buy,Street ,-0.007275298237800598,neutral,positive,False
$BHE: Lake Street starts at Buy,starts ,-0.03670370578765869,neutral,positive,False
$BHE: Lake Street starts at Buy,at ,0.053801313042640686,neutral,positive,False
$BHE: Lake Street starts at Buy,Buy,0.017787441611289978,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,$,-0.01058117300271988,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,FLXN: ,0.0252491757273674,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,BTIG ,0.012946859002113342,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,Research ,0.003019094467163086,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,starts ,-0.015610117465257645,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,at ,0.010112721472978592,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,Buy ,-0.0002000369131565094,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,https://,0.011942658573389053,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,t.,0.0005960315465927124,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,co/,0.006015025079250336,neutral,positive,False
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,MCyfTsXc2N,0.011694066226482391,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",$,-0.03487484622746706,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",FNV - ,-0.03590563219040632,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",Franco-,-0.04566026292741299,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",Nevada ,0.012539384886622429,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",will ,0.008324981201440096,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",not ,0.03153962595388293,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",need ,0.05450531421229243,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",more ,-0.044644910376518965,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",funding ,-0.08326674136333168,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",despite ,0.036470543360337615,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH","suspensions, ",-0.3173564081080258,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",analyst ,-0.0661366623826325,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",says ,-0.13020722195506096,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",https://,0.12814946100115776,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",t.,0.029238772578537464,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",co/,-0.007146465592086315,neutral,positive,False
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",pyARTEahWH,0.0064135100692510605,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,$,-0.07758291065692902,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,GBT: ,0.09193602204322815,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,Cantor ,-0.02610842138528824,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,Fitzgerald ,-0.051360733807086945,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,resumes ,-0.23378673568367958,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,at ,0.12140915170311928,neutral,positive,False
$GBT: Cantor Fitzgerald resumes at Overweight,Overweight,-0.07085070013999939,neutral,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,$,-0.04171277803834528,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,GM - ,-0.05254721350502223,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,Morgan ,-0.006164384889416397,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,Stanley ,0.022579332464374602,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,sees ,0.10655881022103131,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,GM ,-0.0532036661170423,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,doubling ,0.22658996330574155,negative,positive,False
